city,hotel_name,hotel_price,hotel_position,hotel_review,hotel_rating_star,hotel_description,hotel_url
Saintes Maries de la mer,Logis Hotel Restaurant Le Flamant Rose camargue,€ 636,"18,1 km de : Les Saintes-Maries-de-la-Mer",Très bien,4,,https://www.booking.com/hotel/fr/le-flamant-rose.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=e37216918ad51f23f119a1312b3c34a1&srepoch=1752856552&all_sr_blocks=43208901_194964352_2_42_0&highlighted_blocks=43208901_194964352_2_42_0&matching_block_id=43208901_194964352_2_42_0&sr_pri_blocks=43208901_194964352_2_42_0__63616&from=searchresults
Saintes Maries de la mer,Chambres d'hotes Deluxe Jacuzzi Mas de l'Etoile,€ 1 761,"18,8 km de : Les Saintes-Maries-de-la-Mer",Très bien,0,,https://www.booking.com/hotel/fr/luxury-b-amp-b-mas-de-l-39-etoile.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=e37216918ad51f23f119a1312b3c34a1&srepoch=1752856552&all_sr_blocks=191620902_398330250_0_42_0&highlighted_blocks=191620902_398330250_0_42_0&matching_block_id=191620902_398330250_0_42_0&sr_pri_blocks=191620902_398330250_0_42_0__176120&from=searchresults
Collioure,Le Madeloc Hôtel & Spa,€ 2 002,"0,6 km du centre",Fabuleux ,8,Suite privée,https://www.booking.com/hotel/fr/madeloc.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=4851435_93698778_2_2_0&highlighted_blocks=4851435_93698778_2_2_0&matching_block_id=4851435_93698778_2_2_0&sr_pri_blocks=4851435_93698778_2_2_0__200185&from=searchresults
Collioure,Casa Collioura & Spa,€ 2 285,400 m du centre,Fabuleux ,0,,https://www.booking.com/hotel/fr/casa-collioura.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=1137873806_386507457_2_0_0_667062&highlighted_blocks=1137873806_386507457_2_0_0_667062&matching_block_id=1137873806_386507457_2_0_0_667062&sr_pri_blocks=1137873806_386507457_2_0_0_667062_228532&from=searchresults
Collioure,Hôtel AMBEILLE COLLIOURE,€ 1 228,300 m du centre,Superbe,6,,https://www.booking.com/hotel/fr/ambeille-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=545624040_417062785_2_2_0_1144948&highlighted_blocks=545624040_417062785_2_2_0_1144948&matching_block_id=545624040_417062785_2_2_0_1144948&sr_pri_blocks=545624040_417062785_2_2_0_1144948_122825&from=searchresults
Collioure,Hotel Le Bon Port,€ 1 516,"0,6 km du centre",Très bien,6,,https://www.booking.com/hotel/fr/le-bon-port.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=2243120_187497464_2_2_0&highlighted_blocks=2243120_187497464_2_2_0&matching_block_id=2243120_187497464_2_2_0&sr_pri_blocks=2243120_187497464_2_2_0__151606&from=searchresults
Collioure,Camping Les Amandiers,€ 1 367,"1,1 km du centre",Très bien,0,Chalet entier. 3 chambres. 1 salon. 1 salle de bains. 1 cuisine. 35 m²,https://www.booking.com/hotel/fr/camping-les-amandiers-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=1359992202_408309464_6_0_0&highlighted_blocks=1359992202_408309464_6_0_0&matching_block_id=1359992202_408309464_6_0_0&sr_pri_blocks=1359992202_408309464_6_0_0__136721&from=searchresults
Collioure,Appart Hôtel Mer & Golf Port Argelès,€ 936,"3,4 km de : Collioure",Très bien,6,Appartement entier. 1 chambre. 1 salon. 1 salle de bains. 35 m²,https://www.booking.com/hotel/fr/residence-mer-et-golf-port-argeles.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=17166502_285387403_0_2_0&highlighted_blocks=17166502_285387403_0_2_0&matching_block_id=17166502_285387403_0_2_0&sr_pri_blocks=17166502_285387403_0_2_0__93576&from=searchresults
Collioure,Locations Meublées Plage des Pins,€ 769,"4,7 km de : Collioure",Très bien,0,Appartement entier. 1 chambre. 1 salon. 1 salle de bains. 25 m²,https://www.booking.com/hotel/fr/locations-meublees-plage-des-pins.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=303719901_314038634_2_0_0&highlighted_blocks=303719901_314038634_2_0_0&matching_block_id=303719901_314038634_2_0_0&sr_pri_blocks=303719901_314038634_2_0_0__76915&from=searchresults
Collioure,Logis Hôtel Restaurant les Charmettes,€ 684,"4,8 km de : Collioure",Bien ,6,,https://www.booking.com/hotel/fr/logis-les-charmettes.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=23599002_403683167_2_34_0&highlighted_blocks=23599002_403683167_2_34_0&matching_block_id=23599002_403683167_2_34_0&sr_pri_blocks=23599002_403683167_2_34_0__68376&from=searchresults
Collioure,Hôtel Beau Rivage,€ 1 429,"4,1 km de : Collioure",Très bien,6,,https://www.booking.com/hotel/fr/beau-rivage-argeles-sur-mer.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=29269905_378082528_0_2_0&highlighted_blocks=29269905_378082528_0_2_0&matching_block_id=29269905_378082528_0_2_0&sr_pri_blocks=29269905_378082528_0_2_0__142896&from=searchresults
Collioure,Plage des Pins,€ 1 038,"4,7 km de : Collioure",Très bien,6,,https://www.booking.com/hotel/fr/plagelespins.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=5163306_387635653_0_2_0&highlighted_blocks=5163306_387635653_0_2_0&matching_block_id=5163306_387635653_0_2_0&sr_pri_blocks=5163306_387635653_0_2_0__103796&from=searchresults
Collioure,Hotel Sur Le Quai,€ 1 207,"2,1 km de : Collioure",Très bien,6,,https://www.booking.com/hotel/fr/sur-le-quai-port-vendres.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=235483004_265509461_0_2_0&highlighted_blocks=235483004_265509461_0_2_0&matching_block_id=235483004_265509461_0_2_0&sr_pri_blocks=235483004_265509461_0_2_0__120722&from=searchresults
Collioure,Hotel Restaurant Les Paquebots,€ 1 287,2 km de : Collioure,Très bien,0,,https://www.booking.com/hotel/fr/restaurant-les-paquebots.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=43919307_102251644_4_34_0&highlighted_blocks=43919307_102251644_4_34_0&matching_block_id=43919307_102251644_4_34_0&sr_pri_blocks=43919307_102251644_4_34_0__128716&from=searchresults
Collioure,Chambres d'hôtes l'Olivette des Albères,€ 506,"9,7 km de : Collioure",Fabuleux ,0,,https://www.booking.com/hotel/fr/l-39-olivette-des-alberes.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=476174503_149271733_2_2_0&highlighted_blocks=476174503_149271733_2_2_0&matching_block_id=476174503_149271733_2_2_0&sr_pri_blocks=476174503_149271733_2_2_0__50610&from=searchresults
Collioure,Résidence La Grande Voile,€ 1 400,"6,6 km de : Collioure",Superbe,0,Appartement entier. 2 chambres. 1 salon. 2 salles de bains. 1 cuisine. 75 m²,https://www.booking.com/hotel/fr/la-jonque.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=514738905_265968449_6_0_0&highlighted_blocks=514738905_265968449_6_0_0&matching_block_id=514738905_265968449_6_0_0&sr_pri_blocks=514738905_265968449_6_0_0__140000&from=searchresults
Collioure,Appartement T2 100 m de la mer,€ 735,"5,3 km de : Collioure",Bien ,0,Appartement entier. 1 chambre. 1 salon. 1 salle de bains. 1 cuisine. 28 m²,https://www.booking.com/hotel/fr/appartement-t2-100-m-de-la-mer.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=1405304501_412332470_2_0_0&highlighted_blocks=1405304501_412332470_2_0_0&matching_block_id=1405304501_412332470_2_0_0&sr_pri_blocks=1405304501_412332470_2_0_0__73547&from=searchresults
Collioure,Villa Camille Hotel & Spa,€ 1 678,"6,5 km de : Collioure",Fabuleux ,8,,https://www.booking.com/hotel/fr/chez-camille-banyuls-sur-mer.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=954120305_367939510_0_2_0_922670&highlighted_blocks=954120305_367939510_0_2_0_922670&matching_block_id=954120305_367939510_0_2_0_922670&sr_pri_blocks=954120305_367939510_0_2_0_922670_167832&from=searchresults
Collioure,Côté Thalasso Hôtel & Spa Marin,€ 1 804,7 km de : Collioure,Très bien,8,,https://www.booking.com/hotel/fr/thalacap-catalogne.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=5366104_350421084_0_41_0&highlighted_blocks=5366104_350421084_0_41_0&matching_block_id=5366104_350421084_0_41_0&sr_pri_blocks=5366104_350421084_0_41_0__180432&from=searchresults
Collioure,Suite BULLE D'AMOUR Balnèo Spa & Terrasse à 5 min des plages,€ 1 699,"6,8 km de : Collioure",Note,0,Appartement entier. 1 chambre. 1 salle de bains. 1 cuisine. 28 m²,https://www.booking.com/hotel/fr/suite-bulle-d-amour-balneo-spa-amp-terrasse-a-5-min-des-plages.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=946972301_399833576_2_0_0&highlighted_blocks=946972301_399833576_2_0_0&matching_block_id=946972301_399833576_2_0_0&sr_pri_blocks=946972301_399833576_2_0_0__169912&from=searchresults
Collioure,Auberge du Bon Vivant,€ 773,5 km de : Collioure,Très bien,4,,https://www.booking.com/hotel/fr/auberge-du-bon-vivant.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=38843907_370422106_2_42_0&highlighted_blocks=38843907_370422106_2_42_0&matching_block_id=38843907_370422106_2_42_0&sr_pri_blocks=38843907_370422106_2_42_0__77266&from=searchresults
Collioure,Hotel Les Pecheurs,€ 882,"6,4 km de : Collioure",Superbe,0,,https://www.booking.com/hotel/fr/les-pecheurs-banyuls-sur-mer1.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=709002601_335546265_2_2_0&highlighted_blocks=709002601_335546265_2_2_0&matching_block_id=709002601_335546265_2_2_0&sr_pri_blocks=709002601_335546265_2_2_0__88180&from=searchresults
Collioure,Hôtel Acajou,€ 580,"6,6 km de : Collioure",Bien ,2,,https://www.booking.com/hotel/fr/ha-tel-acajou.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=38840310_215158876_2_2_0&highlighted_blocks=38840310_215158876_2_2_0&matching_block_id=38840310_215158876_2_2_0&sr_pri_blocks=38840310_215158876_2_2_0__57950&from=searchresults
Collioure,Lavender Apartment,€ 770,"5,8 km de : Collioure",Très bien,0,Appartement entier. 1 chambre. 1 salon. 1 salle de bains. 32 m²,https://www.booking.com/hotel/fr/lavender-apartment-argeles-sur-mer.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=192217101_390335436_2_0_0&highlighted_blocks=192217101_390335436_2_0_0&matching_block_id=192217101_390335436_2_0_0&sr_pri_blocks=192217101_390335436_2_0_0__77040&from=searchresults
Collioure,Studio les pieds dans l'eau Argeles Sur Mer,€ 1 064,"5,3 km de : Collioure",Bien ,0,Studio entier. 1 salle de bains. 1 cuisine. 26 m²,https://www.booking.com/hotel/fr/studio-les-pieds-dans-l-eau-argeles-sur-mer.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=985199801_370919635_2_0_0&highlighted_blocks=985199801_370919635_2_0_0&matching_block_id=985199801_370919635_2_0_0&sr_pri_blocks=985199801_370919635_2_0_0__106441&from=searchresults
Collioure,"MAS MURIEL - Entre MEDITERRANEE et PYRENEES, à la port de l'ESPAGNE",€ 681,"9,9 km de : Collioure",Note,0,Appartement entier. 1 chambre. 1 salle de bains. 1 cuisine. 27 m²,https://www.booking.com/hotel/fr/entre-mediterranee-et-pyrenees-a-la-port-de-l-39-espagne.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=757806401_332772567_2_0_0&highlighted_blocks=757806401_332772567_2_0_0&matching_block_id=757806401_332772567_2_0_0&sr_pri_blocks=757806401_332772567_2_0_0__68110&from=searchresults
Collioure,Hotel Bleu Azur,€ 933,"5,4 km de : Collioure",Bien ,6,,https://www.booking.com/hotel/fr/bleu-azur-plage-d-39-argeles.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c440207e04a9ae7d5ae10f34b45f1dd4&srepoch=1752856552&all_sr_blocks=143135601_211924943_0_2_0&highlighted_blocks=143135601_211924943_0_2_0&matching_block_id=143135601_211924943_0_2_0&sr_pri_blocks=143135601_211924943_0_2_0__93296&from=searchresults
Aigues Mortes,La Villa Mazarin,€ 1 096,250 m du centre,Fabuleux ,10,,https://www.booking.com/hotel/fr/la-villa-mazarin.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=5352101_99734949_0_42_0&highlighted_blocks=5352101_99734949_0_42_0&matching_block_id=5352101_99734949_0_42_0&sr_pri_blocks=5352101_99734949_0_42_0__109582&from=searchresults
Aigues Mortes,"Hotel Des 4 Vents ""Esprit Camargue"" Parking Privé securisé",€ 668,"1,3 km du centre",Très bien,6,,https://www.booking.com/hotel/fr/des-4-vents.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=26165102_411514176_2_0_0&highlighted_blocks=26165102_411514176_2_0_0&matching_block_id=26165102_411514176_2_0_0&sr_pri_blocks=26165102_411514176_2_0_0__66820&from=searchresults
Aigues Mortes,Le Patio des Salins - Sublime maison de charme intramuros à Aigues-Mortes,€ 1 000,"1,1 km du centre",,0,Villa entière. 2 chambres. 1 salle de bains. 1 cuisine. 95 m²,https://www.booking.com/hotel/fr/la-maison-aigues-mortes.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=1439162201_416834771_2_0_0&highlighted_blocks=1439162201_416834771_2_0_0&matching_block_id=1439162201_416834771_2_0_0&sr_pri_blocks=1439162201_416834771_2_0_0__100029&from=searchresults
Aigues Mortes,Loft Maison Fluide,€ 819,450 m du centre,Fabuleux ,0,Appartement entier. 1 chambre. 1 salon. 1 salle de bains. 45 m²,https://www.booking.com/hotel/fr/loft-maison-fluide.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=1255265401_416166732_2_0_0&highlighted_blocks=1255265401_416166732_2_0_0&matching_block_id=1255265401_416166732_2_0_0&sr_pri_blocks=1255265401_416166732_2_0_0__81900&from=searchresults
Aigues Mortes,La Suite du Mas Lauseta - clim et park,€ 915,"0,6 km du centre",Fabuleux ,0,Studio entier. 1 salle de bains. 1 cuisine. 40 m²,https://www.booking.com/hotel/fr/la-maison-d-amis-du-mas-lauseta-clim-et-park.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=997812201_372649808_2_0_0&highlighted_blocks=997812201_372649808_2_0_0&matching_block_id=997812201_372649808_2_0_0&sr_pri_blocks=997812201_372649808_2_0_0__91465&from=searchresults
Aigues Mortes,Chambre d'hôte Farniente,€ 691,250 m du centre,Fabuleux ,0,,https://www.booking.com/hotel/fr/chambre-d-39-hote-farniente.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=744732301_330277623_2_1_0&highlighted_blocks=744732301_330277623_2_1_0&matching_block_id=744732301_330277623_2_1_0&sr_pri_blocks=744732301_330277623_2_1_0__69132&from=searchresults
Aigues Mortes,B&B La Terre Brûlée,€ 1 064,"1,5 km du centre",Fabuleux ,0,,https://www.booking.com/hotel/fr/b-amp-b-la-terre-brulee.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=168292201_326760102_2_1_0&highlighted_blocks=168292201_326760102_2_1_0&matching_block_id=168292201_326760102_2_1_0&sr_pri_blocks=168292201_326760102_2_1_0__106400&from=searchresults
Aigues Mortes,Ô 36 Rempart Sud B&B,€ 816,150 m du centre,Fabuleux ,0,,https://www.booking.com/hotel/fr/o-36-rempart-sud.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=495902201_166703707_0_0_0&highlighted_blocks=495902201_166703707_0_0_0&matching_block_id=495902201_166703707_0_0_0&sr_pri_blocks=495902201_166703707_0_0_0__81557&from=searchresults
Aigues Mortes,Les Flo location,€ 1 019,"0,9 km du centre",Superbe,0,Appartement entier. 1 chambre. 1 salon. 1 salle de bains. 40 m²,https://www.booking.com/hotel/fr/les-flo-location.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=1030457401_416446461_4_0_0&highlighted_blocks=1030457401_416446461_4_0_0&matching_block_id=1030457401_416446461_4_0_0&sr_pri_blocks=1030457401_416446461_4_0_0__101875&from=searchresults
Aigues Mortes,Hôtel Saint Louis,€ 942,100 m du centre,Très bien,6,,https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=7675805_88985011_0_34_0&highlighted_blocks=7675805_88985011_0_34_0&matching_block_id=7675805_88985011_0_34_0&sr_pri_blocks=7675805_88985011_0_34_0__94174&from=searchresults
Aigues Mortes,Hotel Les Templiers,€ 1 284,150 m du centre,Superbe,6,,https://www.booking.com/hotel/fr/les-templiers.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=5876601_340055943_0_2_0&highlighted_blocks=5876601_340055943_0_2_0&matching_block_id=5876601_340055943_0_2_0&sr_pri_blocks=5876601_340055943_0_2_0__128400&from=searchresults
Aigues Mortes,Les suites du 17,€ 1 278,100 m du centre,Fabuleux ,0,Suite privée. 1 chambre. 1 salon. 1 salle de bains. 23 m²,https://www.booking.com/hotel/fr/les-suites-du-17.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a7bff5a7596349d56eb2212082aa796a&srepoch=1752856552&all_sr_blocks=397725301_266115872_2_2_0_137473&highlighted_blocks=397725301_266115872_2_2_0_137473&matching_block_id=397725301_266115872_2_2_0_137473&sr_pri_blocks=397725301_266115872_2_2_0_137473_127764&from=searchresults
